sample_id,dataset_name,audio_path,tab_path,split
clean_stratocaster_clean_neck/Ash - Loose Control - gp4__3 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Ash - Loose Control - gp4__3 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Ash - Loose Control - gp4__3 - Electric Clean Guitar.gp5,train
clean_vintage_clean_bridge/Ash - Loose Control - gp4__3 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Ash - Loose Control - gp4__3 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Ash - Loose Control - gp4__3 - Electric Clean Guitar.gp5,train
clean_vintage_clean_neck/Ash - Loose Control - gp4__3 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Ash - Loose Control - gp4__3 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Ash - Loose Control - gp4__3 - Electric Clean Guitar.gp5,train
dist_stratocaster_clean_bridge/Dredg - The Canyon Behind Her - gp4__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Dredg - The Canyon Behind Her - gp4__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Dredg - The Canyon Behind Her - gp4__1 - Distortion Guitar.gp5,train
dist_stratocaster_clean_neck/Dredg - The Canyon Behind Her - gp4__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Dredg - The Canyon Behind Her - gp4__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Dredg - The Canyon Behind Her - gp4__1 - Distortion Guitar.gp5,train
dist_vintage_clean_bridge/Dredg - The Canyon Behind Her - gp4__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Dredg - The Canyon Behind Her - gp4__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Dredg - The Canyon Behind Her - gp4__1 - Distortion Guitar.gp5,train
dist_vintage_clean_neck/Dredg - The Canyon Behind Her - gp4__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Dredg - The Canyon Behind Her - gp4__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Dredg - The Canyon Behind Her - gp4__1 - Distortion Guitar.gp5,train
dist_stratocaster_clean_bridge/Arkangel - In The Embrace Of Truth - gp4__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Arkangel - In The Embrace Of Truth - gp4__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Arkangel - In The Embrace Of Truth - gp4__1 - Distortion Guitar.gp5,train
dist_stratocaster_clean_neck/Arkangel - In The Embrace Of Truth - gp4__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Arkangel - In The Embrace Of Truth - gp4__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Arkangel - In The Embrace Of Truth - gp4__1 - Distortion Guitar.gp5,train
dist_vintage_clean_bridge/Arkangel - In The Embrace Of Truth - gp4__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Arkangel - In The Embrace Of Truth - gp4__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Arkangel - In The Embrace Of Truth - gp4__1 - Distortion Guitar.gp5,train
dist_vintage_clean_neck/Arkangel - In The Embrace Of Truth - gp4__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Arkangel - In The Embrace Of Truth - gp4__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Arkangel - In The Embrace Of Truth - gp4__1 - Distortion Guitar.gp5,train
clean_stratocaster_clean_bridge/Pink Floyd - Pigs (three different ones) - gp3__8 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Pink Floyd - Pigs (three different ones) - gp3__8 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Pink Floyd - Pigs (three different ones) - gp3__8 - Electric Jazz Guitar.gp5,train
clean_stratocaster_clean_neck/Pink Floyd - Pigs (three different ones) - gp3__8 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Pink Floyd - Pigs (three different ones) - gp3__8 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Pink Floyd - Pigs (three different ones) - gp3__8 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_bridge/Pink Floyd - Pigs (three different ones) - gp3__8 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Pink Floyd - Pigs (three different ones) - gp3__8 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Pink Floyd - Pigs (three different ones) - gp3__8 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_neck/Pink Floyd - Pigs (three different ones) - gp3__8 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Pink Floyd - Pigs (three different ones) - gp3__8 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Pink Floyd - Pigs (three different ones) - gp3__8 - Electric Jazz Guitar.gp5,train
"dist_stratocaster_clean_bridge/Capital Inicial, Regis Luis - Instinto Selvagem - gp4__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_stratocaster_clean_bridge/Capital Inicial, Regis Luis - Instinto Selvagem - gp4__1 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Capital Inicial, Regis Luis - Instinto Selvagem - gp4__1 - Distortion Guitar.gp5",train
"dist_stratocaster_clean_neck/Capital Inicial, Regis Luis - Instinto Selvagem - gp4__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_stratocaster_clean_neck/Capital Inicial, Regis Luis - Instinto Selvagem - gp4__1 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Capital Inicial, Regis Luis - Instinto Selvagem - gp4__1 - Distortion Guitar.gp5",train
"dist_vintage_clean_bridge/Capital Inicial, Regis Luis - Instinto Selvagem - gp4__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_vintage_clean_bridge/Capital Inicial, Regis Luis - Instinto Selvagem - gp4__1 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Capital Inicial, Regis Luis - Instinto Selvagem - gp4__1 - Distortion Guitar.gp5",train
"dist_vintage_clean_neck/Capital Inicial, Regis Luis - Instinto Selvagem - gp4__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_vintage_clean_neck/Capital Inicial, Regis Luis - Instinto Selvagem - gp4__1 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Capital Inicial, Regis Luis - Instinto Selvagem - gp4__1 - Distortion Guitar.gp5",train
clean_stratocaster_clean_bridge/Beatles (The) - With A Little Help From My Friends (3) - gp4__3 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Beatles (The) - With A Little Help From My Friends (3) - gp4__3 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Beatles (The) - With A Little Help From My Friends (3) - gp4__3 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_neck/Beatles (The) - With A Little Help From My Friends (3) - gp4__3 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Beatles (The) - With A Little Help From My Friends (3) - gp4__3 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Beatles (The) - With A Little Help From My Friends (3) - gp4__3 - Electric Clean Guitar.gp5,train
clean_vintage_clean_bridge/Beatles (The) - With A Little Help From My Friends (3) - gp4__3 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Beatles (The) - With A Little Help From My Friends (3) - gp4__3 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Beatles (The) - With A Little Help From My Friends (3) - gp4__3 - Electric Clean Guitar.gp5,train
clean_vintage_clean_neck/Beatles (The) - With A Little Help From My Friends (3) - gp4__3 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Beatles (The) - With A Little Help From My Friends (3) - gp4__3 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Beatles (The) - With A Little Help From My Friends (3) - gp4__3 - Electric Clean Guitar.gp5,train
"clean_stratocaster_clean_bridge/McRae, Tom - Walking 2 Hawaii - gp3__1 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_stratocaster_clean_bridge/McRae, Tom - Walking 2 Hawaii - gp3__1 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/McRae, Tom - Walking 2 Hawaii - gp3__1 - Electric Jazz Guitar.gp5",train
"clean_stratocaster_clean_neck/McRae, Tom - Walking 2 Hawaii - gp3__1 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_stratocaster_clean_neck/McRae, Tom - Walking 2 Hawaii - gp3__1 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/McRae, Tom - Walking 2 Hawaii - gp3__1 - Electric Jazz Guitar.gp5",train
"clean_vintage_clean_bridge/McRae, Tom - Walking 2 Hawaii - gp3__1 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_vintage_clean_bridge/McRae, Tom - Walking 2 Hawaii - gp3__1 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/McRae, Tom - Walking 2 Hawaii - gp3__1 - Electric Jazz Guitar.gp5",train
"clean_vintage_clean_neck/McRae, Tom - Walking 2 Hawaii - gp3__1 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_vintage_clean_neck/McRae, Tom - Walking 2 Hawaii - gp3__1 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/McRae, Tom - Walking 2 Hawaii - gp3__1 - Electric Jazz Guitar.gp5",train
dist_stratocaster_clean_bridge/Paranoia - Slow - gp4__6 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Paranoia - Slow - gp4__6 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Paranoia - Slow - gp4__6 - Overdriven Guitar.gp5,train
dist_stratocaster_clean_neck/Paranoia - Slow - gp4__6 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Paranoia - Slow - gp4__6 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Paranoia - Slow - gp4__6 - Overdriven Guitar.gp5,train
dist_vintage_clean_bridge/Paranoia - Slow - gp4__6 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Paranoia - Slow - gp4__6 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Paranoia - Slow - gp4__6 - Overdriven Guitar.gp5,train
dist_vintage_clean_neck/Paranoia - Slow - gp4__6 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Paranoia - Slow - gp4__6 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Paranoia - Slow - gp4__6 - Overdriven Guitar.gp5,train
clean_stratocaster_clean_bridge/Beatles (The) - Run For Your Life - gp3__3 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Beatles (The) - Run For Your Life - gp3__3 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Beatles (The) - Run For Your Life - gp3__3 - Electric Jazz Guitar.gp5,train
clean_stratocaster_clean_neck/Beatles (The) - Run For Your Life - gp3__3 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Beatles (The) - Run For Your Life - gp3__3 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Beatles (The) - Run For Your Life - gp3__3 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_bridge/Beatles (The) - Run For Your Life - gp3__3 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Beatles (The) - Run For Your Life - gp3__3 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Beatles (The) - Run For Your Life - gp3__3 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_neck/Beatles (The) - Run For Your Life - gp3__3 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Beatles (The) - Run For Your Life - gp3__3 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Beatles (The) - Run For Your Life - gp3__3 - Electric Jazz Guitar.gp5,train
"clean_stratocaster_clean_bridge/Presley, Elvis - Unchained melody - gp3__5 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_stratocaster_clean_bridge/Presley, Elvis - Unchained melody - gp3__5 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Presley, Elvis - Unchained melody - gp3__5 - Electric Jazz Guitar.gp5",train
"clean_stratocaster_clean_neck/Presley, Elvis - Unchained melody - gp3__5 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_stratocaster_clean_neck/Presley, Elvis - Unchained melody - gp3__5 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Presley, Elvis - Unchained melody - gp3__5 - Electric Jazz Guitar.gp5",train
"clean_vintage_clean_bridge/Presley, Elvis - Unchained melody - gp3__5 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_vintage_clean_bridge/Presley, Elvis - Unchained melody - gp3__5 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Presley, Elvis - Unchained melody - gp3__5 - Electric Jazz Guitar.gp5",train
"clean_vintage_clean_neck/Presley, Elvis - Unchained melody - gp3__5 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/clean_vintage_clean_neck/Presley, Elvis - Unchained melody - gp3__5 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Presley, Elvis - Unchained melody - gp3__5 - Electric Jazz Guitar.gp5",train
"dist_stratocaster_clean_bridge/Vega, Suzanne - Blood Makes Noise - gp4__3 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_stratocaster_clean_bridge/Vega, Suzanne - Blood Makes Noise - gp4__3 - Overdriven Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Vega, Suzanne - Blood Makes Noise - gp4__3 - Overdriven Guitar.gp5",train
"dist_stratocaster_clean_neck/Vega, Suzanne - Blood Makes Noise - gp4__3 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_stratocaster_clean_neck/Vega, Suzanne - Blood Makes Noise - gp4__3 - Overdriven Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac","/data/home/acw644/dadaGP-dataset/singletracks/Vega, Suzanne - Blood Makes Noise - gp4__3 - Overdriven Guitar.gp5",train
"dist_vintage_clean_bridge/Vega, Suzanne - Blood Makes Noise - gp4__3 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_vintage_clean_bridge/Vega, Suzanne - Blood Makes Noise - gp4__3 - Overdriven Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Vega, Suzanne - Blood Makes Noise - gp4__3 - Overdriven Guitar.gp5",train
"dist_vintage_clean_neck/Vega, Suzanne - Blood Makes Noise - gp4__3 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo",SynthTab,"/gpfs/scratch/acw644/SynthTab/dist_vintage_clean_neck/Vega, Suzanne - Blood Makes Noise - gp4__3 - Overdriven Guitar__midi/vintage_clean_neck_nonoise_stereo.flac","/data/home/acw644/dadaGP-dataset/singletracks/Vega, Suzanne - Blood Makes Noise - gp4__3 - Overdriven Guitar.gp5",train
clean_stratocaster_clean_bridge/Dzem - Zapal Swieczke - gp3__1 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Dzem - Zapal Swieczke - gp3__1 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Dzem - Zapal Swieczke - gp3__1 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_neck/Dzem - Zapal Swieczke - gp3__1 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Dzem - Zapal Swieczke - gp3__1 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Dzem - Zapal Swieczke - gp3__1 - Electric Clean Guitar.gp5,train
clean_vintage_clean_bridge/Dzem - Zapal Swieczke - gp3__1 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Dzem - Zapal Swieczke - gp3__1 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Dzem - Zapal Swieczke - gp3__1 - Electric Clean Guitar.gp5,train
clean_vintage_clean_neck/Dzem - Zapal Swieczke - gp3__1 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Dzem - Zapal Swieczke - gp3__1 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Dzem - Zapal Swieczke - gp3__1 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_bridge/blues rythmes - Boogie Rythm - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/blues rythmes - Boogie Rythm - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/blues rythmes - Boogie Rythm - gp4__1 - Electric Jazz Guitar.gp5,train
clean_stratocaster_clean_neck/blues rythmes - Boogie Rythm - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/blues rythmes - Boogie Rythm - gp4__1 - Electric Jazz Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/blues rythmes - Boogie Rythm - gp4__1 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_bridge/blues rythmes - Boogie Rythm - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/blues rythmes - Boogie Rythm - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/blues rythmes - Boogie Rythm - gp4__1 - Electric Jazz Guitar.gp5,train
clean_vintage_clean_neck/blues rythmes - Boogie Rythm - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/blues rythmes - Boogie Rythm - gp4__1 - Electric Jazz Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/blues rythmes - Boogie Rythm - gp4__1 - Electric Jazz Guitar.gp5,train
clean_stratocaster_clean_bridge/Helloween - Mirror Mirror - gp4__6 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Helloween - Mirror Mirror - gp4__6 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Helloween - Mirror Mirror - gp4__6 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_neck/Helloween - Mirror Mirror - gp4__6 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Helloween - Mirror Mirror - gp4__6 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Helloween - Mirror Mirror - gp4__6 - Electric Clean Guitar.gp5,train
clean_vintage_clean_bridge/Helloween - Mirror Mirror - gp4__6 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Helloween - Mirror Mirror - gp4__6 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Helloween - Mirror Mirror - gp4__6 - Electric Clean Guitar.gp5,train
clean_vintage_clean_neck/Helloween - Mirror Mirror - gp4__6 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Helloween - Mirror Mirror - gp4__6 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Helloween - Mirror Mirror - gp4__6 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_bridge/Orphaned Land - The Beloved's Cry (2) - gp4__2 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_bridge/Orphaned Land - The Beloved's Cry (2) - gp4__2 - Electric Clean Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Orphaned Land - The Beloved's Cry (2) - gp4__2 - Electric Clean Guitar.gp5,train
clean_stratocaster_clean_neck/Orphaned Land - The Beloved's Cry (2) - gp4__2 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/clean_stratocaster_clean_neck/Orphaned Land - The Beloved's Cry (2) - gp4__2 - Electric Clean Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Orphaned Land - The Beloved's Cry (2) - gp4__2 - Electric Clean Guitar.gp5,train
clean_vintage_clean_bridge/Orphaned Land - The Beloved's Cry (2) - gp4__2 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_bridge/Orphaned Land - The Beloved's Cry (2) - gp4__2 - Electric Clean Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Orphaned Land - The Beloved's Cry (2) - gp4__2 - Electric Clean Guitar.gp5,train
clean_vintage_clean_neck/Orphaned Land - The Beloved's Cry (2) - gp4__2 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/clean_vintage_clean_neck/Orphaned Land - The Beloved's Cry (2) - gp4__2 - Electric Clean Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Orphaned Land - The Beloved's Cry (2) - gp4__2 - Electric Clean Guitar.gp5,train
dist_stratocaster_clean_bridge/Competition 2 - Night will come - gp3__5 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_bridge/Competition 2 - Night will come - gp3__5 - Distortion Guitar__midi/stratocaster_clean_bridge_nonoise_stere.flac,dadaGP-dataset/singletracks/Competition 2 - Night will come - gp3__5 - Distortion Guitar.gp5,train
dist_stratocaster_clean_neck/Competition 2 - Night will come - gp3__5 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere,SynthTab,SynthTab/dist_stratocaster_clean_neck/Competition 2 - Night will come - gp3__5 - Distortion Guitar__midi/stratocaster_clean_neck_nonoise_stere.flac,dadaGP-dataset/singletracks/Competition 2 - Night will come - gp3__5 - Distortion Guitar.gp5,train
dist_vintage_clean_bridge/Competition 2 - Night will come - gp3__5 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_bridge/Competition 2 - Night will come - gp3__5 - Distortion Guitar__midi/vintage_clean_bridge_nonoise_stereo.flac,dadaGP-dataset/singletracks/Competition 2 - Night will come - gp3__5 - Distortion Guitar.gp5,train
dist_vintage_clean_neck/Competition 2 - Night will come - gp3__5 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo,SynthTab,SynthTab/dist_vintage_clean_neck/Competition 2 - Night will come - gp3__5 - Distortion Guitar__midi/vintage_clean_neck_nonoise_stereo.flac,dadaGP-dataset/singletracks/Competition 2 - Night will come - gp3__5 - Distortion Guitar.gp5,train
